#CHROM	BEGIN	END	MARKER_ID	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
multichrs	0	0	multichrs:0-0_Low_LDL	6880	0.00014535	9	1	1	0.12449	56.327	36.661	1.5364	Low_LDL	ldl_mgdl	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	18415	0.0033668	10	7	3	0.33589	0.020782	0.021595	0.96234	MODY_Extended	bmi_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	14263	0.00014022	2	2	2	0.22712	11.471	9.4967	1.2079	Neonatal_Diabetes	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	18415	0.0033668	10	7	3	0.33589	0.020782	0.021595	0.96234	MODY	bmi_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	18415	0.00016291	2	2	1	0.26258	-0.10935	0.097599	-1.1203	Neonatal_Diabetes	bmi_ln	40	case_only	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	18015	0.0033306	10	5	3	0.49908	-0.047758	0.070652	-0.67596	MODY	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	9320	0.00021459	2	2	2	0.18293	-33.802	25.379	-1.3319	Neonatal_Diabetes	ldl_mgdl	40	case_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	3188	0.0034504	10	2	1	0.33325	3.8797	4.0091	0.96773	MODY	hdl_mgdl	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	14551	0.00082469	9	5	4	0.61976	0.48181	0.96407	0.24621	Low_LDL	low_ldl	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	7292	0.21558	3	2	0	5.38E-05	-0.05314	0.01315	-4.0409	High_triglycerides	tg_mgdl_ln	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	6941	0.00072036	9	3	2	0.57842	-0.83666	1.782	0.3088	Low_LDL	low_ldl	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	6	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl_adj	40	control_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	11266	0.00026629	6	1	0	NA	NA	NA	NA	Lipodystrophy	t2d_with_pre	40	EUR_only		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	3897	0.0030793	10	2	0	0.86088	-0.025188	0.14371	-0.17527	MODY_Extended	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	11233	0.00017805	2	2	2	0.12297	-0.58487	0.37916	-1.5426	Neonatal_Diabetes	tg_mgdl_adj_ln	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	17339	0.00011535	2	2	2	0.24308	10.918	9.3531	1.1674	Neonatal_Diabetes	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	9858	0.11432	17	13	2	0.39894	0.084923	0.099521	0.71152	High_LDL	high_ldl_adj	40	control_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	7292	0.00027427	6	1	0	0.16222	-0.5028	0.35971	-1.3978	Lipodystrophy	tg_mgdl_adj_ln	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	6	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_ln	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	7292	0.00027427	6	1	0	NA	NA	NA	NA	Lipodystrophy	high_tg	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	11233	0.0041841	16	8	6	0.62659	-0.038309	0.078738	-0.48654	MonogenicDM_all	tg_mgdl_ln	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	6592	0.13956	17	7	0	0.14978	-2.0177	1.4007	-1.4405	High_LDL	ldl_mgdl_adj	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	3015	0.0079602	10	2	0	0.31192	-7.5427	7.4578	-1.0114	MODY	ldl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	18015	0.0036636	16	11	9	0.77484	-0.018922	0.066148	-0.28606	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	14418	0.00034679	6	5	5	0.2337	0.28311	0.23773	1.1909	Lipodystrophy	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	11075	0.0037923	10	5	3	0.89394	0.27566	2.0676	0.13332	MODY	hdl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	4888	0.0067512	16	2	0	0.88522	0.37078	2.5684	0.14436	MonogenicDM_all	hdl_mgdl	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	7610	0.00091984	9	3	2	0.89192	2.2312	16.42	0.13588	Low_LDL	ldl_mgdl_adj	40	case_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	14118	0.17212	3	2	0	NA	NA	NA	NA	High_triglycerides	high_tg	40	case_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	6	0	0	NA	NA	NA	NA	Lipodystrophy	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	38595	0.0029538	10	9	4	0.2455	0.22114	0.19168	1.3487	MODY	t2d	40	All		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	3987	0.0080261	16	2	0	0.69714	-2.9769	7.6484	-0.38922	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	6	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_High_HDL	15424	0.00025934	4	3	2	1.30E-07	36.839	6.9751	5.2816	High_HDL	hdl_mgdl	40	control_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	38595	0.0029538	10	9	4	0.2455	0.22114	0.19168	1.3487	MODY_Extended	t2d	40	All		non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	22514	0.00044417	6	6	5	0.53965	-0.032944	0.053712	-0.61335	Lipodystrophy	bmi_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	9320	0.10032	17	14	2	NA	NA	NA	NA	High_LDL	high_ldl	40	case_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	7610	0.004205	10	4	2	0.046375	-12.435	6.2416	-1.9923	MODY	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	9858	0.11432	17	13	2	0.42446	0.85746	1.0735	0.79874	High_LDL	ldl_mgdl	40	control_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	6592	0.0001517	9	1	1	NA	NA	NA	NA	Low_LDL	low_ldl	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	6592	0.13956	17	7	0	0.15615	-1.9638	1.3846	-1.4183	High_LDL	ldl_mgdl_adj	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_High_HDL	10653	0.00037548	4	3	2	2.10E-07	36.838	7.0928	5.1937	High_HDL	hdl_mgdl	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	6941	0.00072036	9	3	2	0.7886	-0.5004	1.9776	0.071894	Low_LDL	low_ldl_adj	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	19860	0.00055388	6	2	1	0.69362	0.3289	0.8466	0.15519	Lipodystrophy	t2d_with_pre	40	control_only		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	7610	0.10723	17	14	3	0.38587	-1.3243	1.5271	-0.86719	High_LDL	ldl_mgdl_adj	40	case_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	11233	0.00017805	2	2	2	0.12297	-0.58487	0.37916	-1.5426	Neonatal_Diabetes	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	9107	0.00021961	6	1	0	0.13317	-0.55054	0.36657	-1.5019	Lipodystrophy	tg_mgdl_adj_ln	40	EUR_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	17339	0.00034604	6	6	6	0.65069	-2.446	5.402	-0.45281	Lipodystrophy	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	7610	0.0043364	16	5	3	0.081089	-10.721	6.1449	-1.7446	MonogenicDM_all	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	6880	0.00014535	9	1	1	0.12503	55.49	36.169	1.5342	Low_LDL	ldl_mgdl	40	EUR_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	9858	0.0011158	9	4	2	0.89732	-0.20799	1.7461	0.016654	Low_LDL	low_ldl	40	control_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	6592	0.13956	17	7	0	NA	NA	NA	NA	High_LDL	high_ldl	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	9107	0.21972	3	2	0	2.29E-06	-0.056803	0.012011	-4.7293	High_triglycerides	tg_mgdl_adj_ln	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	11266	0.0051482	10	4	1	NA	NA	NA	NA	MODY	t2d_with_pre	40	EUR_only		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	9107	0.00021961	6	1	0	0.16539	-0.50378	0.36314	-1.3873	Lipodystrophy	tg_mgdl_ln	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	21838	0.00041213	6	5	4	0.75991	0.2391	0.8114	0.093395	Lipodystrophy	high_tg	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	9107	0.21972	3	2	0	NA	NA	NA	NA	High_triglycerides	high_tg	40	EUR_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00028333	6	4	4	0.36246	0.24456	0.26854	0.91071	Lipodystrophy	tg_mgdl_ln	40	case_only	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	7610	0.004205	10	4	2	0.045657	-15.306	7.6574	-1.9989	MODY_Extended	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	14551	0.00082469	9	5	4	0.90966	1.1766	10.369	0.11347	Low_LDL	ldl_mgdl	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00028333	6	4	4	0.30931	0.27667	0.27212	1.0167	Lipodystrophy	tg_mgdl_adj_ln	40	case_only	covart2d	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	11233	0.00017805	2	2	2	0.12297	-0.58487	0.37916	-1.5426	Neonatal_Diabetes	tg_mgdl_adj_ln	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	17339	0.0037488	16	11	9	0.43618	1.2861	1.6516	0.77868	MonogenicDM_all	hdl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	9107	0.21972	3	2	0	NA	NA	NA	NA	High_triglycerides	high_tg_adj	40	EUR_only	covart2d	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	14118	0.00014166	2	2	2	0.14992	-0.55407	0.3848	-1.4399	Neonatal_Diabetes	tg_mgdl_adj_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	9320	0.00021459	2	2	2	0.18293	-33.802	25.379	-1.3319	Neonatal_Diabetes	ldl_mgdl	40	case_only	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	6880	0.13968	17	7	0	0.11258	-2.2518	1.419	-1.5869	High_LDL	ldl_mgdl_adj	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	4154	0.0077034	16	2	0	0.6643	-3.439	7.9236	-0.43402	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	10604	0.19125	3	3	1	4.09E-10	-0.069598	0.011124	-6.2566	High_triglycerides	tg_mgdl_ln	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	11075	0.0040632	16	8	6	0.80679	0.48835	1.9967	0.24458	MonogenicDM_all	hdl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	4288	0.0076959	10	2	0	0.76934	-0.026808	0.091413	-0.29326	MODY_Extended	tg_mgdl_adj_ln	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	7610	0.004205	10	4	2	0.045657	-15.306	7.6574	-1.9989	MODY	ldl_mgdl_adj	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	29641	0.00040484	6	6	5	0.68706	-0.061571	0.15284	-0.40285	Lipodystrophy	tg_mgdl_adj_ln	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	14551	0.12143	17	14	1	0.38278	0.069428	0.078973	0.76175	High_LDL	high_ldl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	7610	0.00013141	6	1	1	0.21657	43.349	35.078	1.2358	Lipodystrophy	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	7292	0.21558	3	2	0	0.00020024	-0.048729	0.013097	-3.7206	High_triglycerides	tg_mgdl_ln	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	14118	0.0033999	10	5	3	0.44535	-0.059549	0.078024	-0.76322	MODY_Extended	tg_mgdl_ln	40	case_only	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	7610	0.004205	10	4	2	0.045657	-15.306	7.6574	-1.9989	MODY_Extended	ldl_mgdl_adj	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	hdl_mgdl	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	15524	0.00051533	6	2	1	NA	NA	NA	NA	Lipodystrophy	high_tg	40	control_only	covart2d	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	21837	0.18808	3	3	1	4.80E-24	-0.08432	0.0083273	-10.126	High_triglycerides	tg_mgdl_ln	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	14118	0.00014166	2	2	2	0.14992	-0.55407	0.3848	-1.4399	Neonatal_Diabetes	tg_mgdl_adj_ln	40	case_only	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	19178	0.00099072	9	6	4	0.63273	-3.9603	8.2869	-0.4779	Low_LDL	ldl_mgdl	40	All	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	4997	0.006604	16	2	0	0.82061	-0.021619	0.095333	-0.22677	MonogenicDM_all	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	29641	0.00040484	6	6	5	0.5641	-0.087131	0.15107	-0.57677	Lipodystrophy	tg_mgdl_ln	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	6	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	control_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2858	0.0083975	16	2	0	0.33241	-8.4887	8.7564	-0.96943	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	15523	0.18257	3	3	1	1.28E-17	-0.082541	0.0096475	-8.5557	High_triglycerides	tg_mgdl_adj_ln	40	control_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	7292	0.00027427	6	1	0	NA	NA	NA	NA	Lipodystrophy	high_tg	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	19178	0.10752	17	14	1	0.30147	0.075698	0.072602	1.0677	High_LDL	high_ldl_adj	40	All	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	10604	0.00056582	6	2	1	0.23909	-0.2367	0.20105	-1.1773	Lipodystrophy	tg_mgdl_adj_ln	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	9771	0.0041961	10	4	2	0.20934	-7.0891	5.6466	-1.2555	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	9858	0.11432	17	13	2	NA	NA	NA	NA	High_LDL	high_ldl	40	control_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	6880	0.00014535	9	1	1	NA	NA	NA	NA	Low_LDL	low_ldl	40	EUR_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	9858	0.0011158	9	4	2	0.59854	-5.6118	10.658	-0.52652	Low_LDL	ldl_mgdl	40	control_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	14118	0.0033999	10	5	3	0.44535	-0.059549	0.078024	-0.76322	MODY	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	6941	0.13701	17	13	3	0.75374	0.40847	1.302	0.31373	High_LDL	ldl_mgdl_adj	40	control_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	11919	0.0038594	10	4	2	0.3276	-5.3445	5.4591	-0.97899	MODY	ldl_mgdl	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	7610	0.00091984	9	3	2	0.89192	2.2312	16.42	0.13588	Low_LDL	ldl_mgdl_adj	40	case_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	4099	0.0036594	16	4	2	0.47668	-0.029212	0.041045	-0.71172	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	3015	0.0079602	16	2	0	0.30229	-9.4302	9.1404	-1.0317	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00028333	6	4	4	0.30931	0.27667	0.27212	1.0167	Lipodystrophy	tg_mgdl_adj_ln	40	case_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Low_LDL	6592	0.0001517	9	1	1	0.0071936	111.64	41.524	2.6886	Low_LDL	ldl_mgdl_adj	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	19860	0.0026183	10	4	1	0.6975	0.13318	0.34309	0.15109	MODY	t2d_with_pre	40	control_only		non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	14551	0.12143	17	14	1	0.080308	0.1731	0.096728	3.0587	High_LDL	high_ldl	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	7610	0.0043364	16	5	3	0.081089	-10.721	6.1449	-1.7446	MonogenicDM_all	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_High_LDL	14551	0.12143	17	14	1	0.87511	-0.15902	1.0118	-0.15717	High_LDL	ldl_mgdl_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	6	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_High_triglycerides	14118	0.17212	3	2	0	NA	NA	NA	NA	High_triglycerides	high_tg_adj	40	case_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	4888	0.0067512	10	2	0	0.88522	0.37078	2.5684	0.14436	MODY	hdl_mgdl	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	15523	0.00051536	6	2	1	0.14239	-0.25915	0.17665	-1.467	Lipodystrophy	tg_mgdl_adj_ln	40	control_only	covart2d_with_pre	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	11075	0.0037923	10	5	3	0.89394	0.27566	2.0676	0.13332	MODY	hdl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	3781	0.0034382	10	2	0	0.51347	2.3582	3.6085	0.65351	MODY_Extended	hdl_mgdl	40	control_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_Neonatal_Diabetes	18415	0.00016291	2	2	1	0.26258	-0.10935	0.097599	-1.1203	Neonatal_Diabetes	bmi_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	11233	0.00026707	6	3	3	0.64415	0.14307	0.30974	0.46192	Lipodystrophy	tg_mgdl_adj_ln	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_High_HDL	11075	0.00081264	4	3	0	NA	NA	NA	NA	High_HDL	high_hdl	40	case_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY	3646	0.0068568	10	2	0	0.77729	-0.80793	2.8561	-0.28288	MODY	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	11075	0.0037923	10	5	3	0.89394	0.27566	2.0676	0.13332	MODY_Extended	hdl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_High_HDL	21728	0.00059831	4	3	0	0.072805	1.095	0.6061	3.2186	High_HDL	high_hdl	40	All	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_High_HDL	9043	0.0006635	4	1	0	NA	NA	NA	NA	High_HDL	high_hdl	40	EUR_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	9107	0.00021961	6	1	0	NA	NA	NA	NA	Lipodystrophy	high_tg_adj	40	EUR_only	covart2d	non_pathogenic_no_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	18015	0.0033306	10	5	3	0.49908	-0.047758	0.070652	-0.67596	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_High_HDL	28982	0.00048306	4	4	1	2.08E-06	17.43	3.6718	4.7469	High_HDL	hdl_mgdl	40	All	covart2d	non_pathogenic_no_vus
