#CHROM	BEGIN	END	MARKER_ID	MARKER	Gene	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	18415	0.0029867	3	2	0	0.46861	0.016627	0.022942	0.72476	MODY_Extended	bmi_ln	40	All	t2d_caseonly	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	NA	NA	5	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	4696	0.0053237	3	2	0	0.21651	-0.040266	0.032577	-1.236	MonogenicDM_all	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_ln	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_CETP	16:56996009-57016150	CETP	15424	0.00025934	4	3	2	0.16407	1.4093	1.0681	1.9363	High_HDL	high_hdl	40	control_only	covart2d_with_pre	non_pathogenic_no_vus
2	21224973	21225765	2:21224973-21225765_APOB	2:21224973-21225765	APOB	9320	0.0001073	4	1	1	0.41197	29.484	35.936	0.82046	Low_LDL	ldl_mgdl	40	case_only	covart2d	non_pathogenic_no_vus
1	55512320	55527230	1:55512320-55527230_PCSK9	1:55512320-55527230	PCSK9	9320	0.00075107	5	3	2	0.8192	-3.1354	13.717	-0.22858	Low_LDL	ldl_mgdl	40	case_only	covart2d	non_pathogenic_no_vus
2	21224973	21225765	2:21224973-21225765_APOB	2:21224973-21225765	APOB	6941	0.00014407	4	1	1	NA	NA	NA	NA	Low_LDL	low_ldl	40	control_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
1	55512320	55527230	1:55512320-55527230_PCSK9	1:55512320-55527230	PCSK9	6941	0.00057629	5	2	1	NA	NA	NA	NA	Low_LDL	low_ldl	40	control_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_CETP	16:56996009-57016150	CETP	10653	0.00037548	4	3	2	2.10E-07	36.838	7.0928	5.1937	High_HDL	hdl_mgdl	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	hdl_mgdl	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	3015	0.0079602	3	2	0	0.31192	-7.5427	7.4578	-1.0114	MODY_Extended	ldl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
2	21224973	21225765	2:21224973-21225765_APOB	2:21224973-21225765	APOB	19178	0.00010429	4	2	2	0.084412	44.039	25.519	1.7257	Low_LDL	ldl_mgdl	40	All	covart2d_with_pre	non_pathogenic_no_vus
1	55512320	55527230	1:55512320-55527230_PCSK9	1:55512320-55527230	PCSK9	19178	0.00088643	5	4	2	0.31145	-8.9442	8.8363	-1.0122	Low_LDL	ldl_mgdl	40	All	covart2d_with_pre	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_CETP	16:56996009-57016150	CETP	9043	0.0006635	4	1	0	NA	NA	NA	NA	High_HDL	high_hdl	40	EUR_only	covart2d	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	13558	0.00014751	2	2	2	0.18249	12.363	9.2735	1.3332	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	13558	7.38E-05	1	1	1	0.11176	-20.852	13.111	-1.5904	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	13558	0.0031716	3	2	0	0.48036	1.4216	2.0144	0.70575	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic_no_vus
2	21224973	21225765	2:21224973-21225765_APOB	2:21224973-21225765	APOB	6880	0.00014535	4	1	1	0.12449	56.327	36.661	1.5364	Low_LDL	ldl_mgdl	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
1	55512320	55527230	1:55512320-55527230_PCSK9	1:55512320-55527230	PCSK9	NA	NA	5	0	0	NA	NA	NA	NA	Low_LDL	ldl_mgdl	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_CETP	16:56996009-57016150	CETP	15424	0.00025934	4	3	2	7.75E-08	37.353	6.9488	5.3755	High_HDL	hdl_mgdl	40	control_only	covart2d_with_pre	non_pathogenic_no_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	10604	0.00056582	5	2	1	0.26767	-0.22438	0.20241	-1.1085	Lipodystrophy	tg_mgdl_ln	40	control_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_ln	40	control_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	13558	0.00022127	5	3	3	0.66611	3.2684	7.5744	0.4315	Lipodystrophy	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	13558	7.38E-05	1	1	1	0.52695	-8.2949	13.111	-0.63268	Lipodystrophy	hdl_mgdl	40	All	t2d_caseonly	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_LPL	8:19797040-19819724	LPL	7292	0.21558	3	2	0	5.38E-05	-0.05314	0.01315	-4.0409	High_triglycerides	tg_mgdl_adj_ln	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	7610	0.00026281	2	2	2	0.18987	-32.454	24.754	-1.3111	MonogenicDM_all	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	7610	0.00013141	5	1	1	0.21657	43.349	35.078	1.2358	MonogenicDM_all	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	7610	0.0039422	3	2	0	0.085986	-11.078	6.4513	-1.7172	MonogenicDM_all	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MODY	t2d_with_pre	40	control_only		non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	19860	0.00015106	2	2	1	0.89193	-0.20091	1.7506	0.018458	MODY	t2d_with_pre	40	control_only		non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY	t2d_with_pre	40	control_only		non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MODY	t2d_with_pre	40	control_only		non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	19860	0.0024673	3	2	0	0.58235	0.1917	0.34838	0.30245	MODY	t2d_with_pre	40	control_only		non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_LPL	8:19797040-19819724	LPL	10604	0.19125	3	3	1	1.16E-09	-0.068214	0.0112	-6.0906	High_triglycerides	tg_mgdl_adj_ln	40	control_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	11233	0.00017805	2	2	2	0.12297	-0.58487	0.37916	-1.5426	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	11233	8.90E-05	1	1	1	0.026685	1.1881	0.53604	2.2164	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	11233	0.00365	3	2	0	0.5139	-0.055086	0.084384	-0.6528	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	14263	0.00014022	2	2	2	0.22712	11.471	9.4967	1.2079	Neonatal_Diabetes	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	14418	0.00013872	2	2	2	0.12335	-0.57885	0.37565	-1.541	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	14418	6.94E-05	1	1	1	0.025213	1.189	0.53118	2.2383	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	14418	0.0036066	3	2	0	0.52737	-0.046953	0.074288	-0.63204	MODY_Extended	tg_mgdl_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	NA	NA	5	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
19	11210979	11241961	19:11210979-11241961_LDLR	19:11210979-11241961	LDLR	9858	0.11432	16	13	2	NA	NA	NA	NA	High_LDL	high_ldl_adj	40	control_only	covart2d	non_pathogenic_no_vus
1	55509693	55509693	1:55509693-55509693_PCSK9	1:55509693-55509693	PCSK9	NA	NA	1	0	0	NA	NA	NA	NA	High_LDL	high_ldl_adj	40	control_only	covart2d	non_pathogenic_no_vus
16	56996009	57016150	16:56996009-57016150_CETP	16:56996009-57016150	CETP	7224	0.00083056	4	1	0	0.00098386	20.207	6.1299	3.2965	High_HDL	hdl_mgdl	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
2	21224973	21225765	2:21224973-21225765_APOB	2:21224973-21225765	APOB	6880	0.00014535	4	1	1	NA	NA	NA	NA	Low_LDL	low_ldl	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
1	55512320	55527230	1:55512320-55527230_PCSK9	1:55512320-55527230	PCSK9	NA	NA	5	0	0	NA	NA	NA	NA	Low_LDL	low_ldl	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	NA	NA	5	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	4997	0.006604	3	2	0	0.82061	-0.021619	0.095333	-0.22677	MonogenicDM_all	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
8	19797040	19819724	8:19797040-19819724_LPL	8:19797040-19819724	LPL	10605	0.19123	3	3	1	NA	NA	NA	NA	High_triglycerides	high_tg_adj	40	control_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
19	11210979	11241961	19:11210979-11241961_LDLR	19:11210979-11241961	LDLR	6880	0.13968	16	7	0	0.32612	-1.188	1.2098	-0.98202	High_LDL	ldl_mgdl	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
1	55509693	55509693	1:55509693-55509693_PCSK9	1:55509693-55509693	PCSK9	NA	NA	1	0	0	NA	NA	NA	NA	High_LDL	ldl_mgdl	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
2	21224973	21225765	2:21224973-21225765_APOB	2:21224973-21225765	APOB	6880	0.00014535	4	1	1	NA	NA	NA	NA	Low_LDL	low_ldl_adj	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
1	55512320	55527230	1:55512320-55527230_PCSK9	1:55512320-55527230	PCSK9	NA	NA	5	0	0	NA	NA	NA	NA	Low_LDL	low_ldl_adj	40	EUR_only	covart2d_with_pre	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	3646	0.0068568	3	2	0	0.77729	-0.80793	2.8561	-0.28288	MODY_Extended	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	14418	0.00034679	5	5	5	0.2337	0.28311	0.23773	1.1909	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
19	11210979	11241961	19:11210979-11241961_LDLR	19:11210979-11241961	LDLR	14551	0.12143	16	14	1	0.84778	-0.19518	1.0168	-0.19196	High_LDL	ldl_mgdl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
1	55509693	55509693	1:55509693-55509693_PCSK9	1:55509693-55509693	PCSK9	NA	NA	1	0	0	NA	NA	NA	NA	High_LDL	ldl_mgdl_adj	40	All	"covart2d_with_pre,covarlipidmeds"	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_adj_ln	40	case_only	t2d_caseonly	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_adj_ln	40	case_only	t2d_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	14118	0.00014166	2	2	2	0.14992	-0.55407	0.3848	-1.4399	MODY_Extended	tg_mgdl_adj_ln	40	case_only	t2d_caseonly	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	14118	7.08E-05	1	1	1	0.025633	1.2142	0.54399	2.232	MODY_Extended	tg_mgdl_adj_ln	40	case_only	t2d_caseonly	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	14118	0.0031874	3	2	0	0.45974	-0.0604	0.081701	-0.73929	MODY_Extended	tg_mgdl_adj_ln	40	case_only	t2d_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	NA	NA	5	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	3185	0.0034537	3	2	1	0.96035	0.0073724	0.1483	0.049714	MODY_Extended	tg_mgdl_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic_no_vus
7	44185707	44197686	7:44185707-44197686_GCK	7:44185707-44197686	GCK	NA	NA	2	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
12	121416474	121435293	12:121416474-121435293_HNF1A	12:121416474-121435293	HNF1A	NA	NA	2	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
20	43057104	43057104	20:43057104-43057104_HNF4A	20:43057104-43057104	HNF4A	NA	NA	1	0	0	NA	NA	NA	NA	MODY	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
13	28494501	28498711	13:28494501-28498711_PDX1	13:28494501-28498711	PDX1	3646	0.0068568	3	2	0	0.77729	-0.80793	2.8561	-0.28288	MODY	hdl_mgdl	40	EUR_only	t2d_caseonly	non_pathogenic_no_vus
19	11210979	11241961	19:11210979-11241961_LDLR	19:11210979-11241961	LDLR	19178	0.10752	16	14	1	0.021957	0.21048	0.089537	5.2492	High_LDL	high_ldl	40	All	covart2d	non_pathogenic_no_vus
1	55509693	55509693	1:55509693-55509693_PCSK9	1:55509693-55509693	PCSK9	NA	NA	1	0	0	NA	NA	NA	NA	High_LDL	high_ldl	40	All	covart2d	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
19	11210979	11241961	19:11210979-11241961_LDLR	19:11210979-11241961	LDLR	6592	0.13956	16	7	0	0.21928	-1.464	1.1916	-1.2286	High_LDL	ldl_mgdl	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
1	55509693	55509693	1:55509693-55509693_PCSK9	1:55509693-55509693	PCSK9	NA	NA	1	0	0	NA	NA	NA	NA	High_LDL	ldl_mgdl	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic_no_vus
17	36093697	36093738	17:36093697-36093738_HNF1B	17:36093697-36093738	HNF1B	9320	0.00021459	2	2	2	0.29429	-32.6	31.083	-1.0488	Neonatal_Diabetes	ldl_mgdl_adj	40	case_only	t2d_with_pre_caseonly	non_pathogenic_no_vus
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	9107	0.00021961	5	1	0	NA	NA	NA	NA	Lipodystrophy	high_tg_adj	40	EUR_only	covart2d	non_pathogenic_no_vus
